tweet_id,tweet_hashtag,tweet_text,retweet,retweet_source_id,retweet_count,is_fake,user_verified,user_followers_count,user_statuses_count,user_friends_count,user_favourites_count,tweet_relative_age
524935023427067904,ottawashooting,@KraftyWurker @CTVNews @OfficeofSteve @WatchCTVNews http://t.co/QUxiLNNnV0,false,524933925609938944,0,true,False,143,3708,310,865,3
525033188377497601,ottawashooting,"@PaBasiala @Dacoast31 You guys are so funny. American here, US intel keeps info on everyone, especially suspected Algerian radicals.",false,525032270835744769,0,true,False,173,6117,427,2511,6
524950064582893569,ottawashooting,@spaveycracker (&amp; yes it's horrible &amp; depressing.),false,524949681093484544,1,true,False,3348,26868,1798,8318,8
525054812207849475,ottawashooting,@BreakingNews @OttawaHospital http://t.co/cTD6A5mCWV,false,525052332116312064,0,true,False,11,4316,129,0,2
524998267093123072,ottawashooting,"@jimec65 @BBCBreaking But from acts that apply inside the book, which calls for love and peace",false,524997658948423680,0,true,False,1723,45826,1898,17669,10
525047627813900289,ottawashooting,@HonJohnBaird @kady @pmharper I'm sorry you had a terrible day but YOU HAVE A GIANT STICK UP YOUR ASS.,false,525045145079533568,0,true,False,207,8539,381,1168,8
524975028124016640,ottawashooting,"@JF_LaRue I read about that. Maybe this is also an islamic attack. 
@cnnbrk",false,524974129930592256,0,true,False,471,15639,794,1230,11
524983697343512576,ottawashooting,@wsoccer10 @cbcsaltzman fuck!,false,524980724806717440,0,true,False,435,1668,402,2819,11
524970090912313345,ottawashooting,"@cdnmickeyfan @CBCAlerts I think that what you are saying is very dangerous, and exactly what is wrong with the world we are living in.",false,524969433308340224,0,true,False,162,877,1195,47,5
525029460429787136,ottawashooting,@TorontoStar Tragic &amp; heartbreaking to lose this young courageous soldier.,false,525027651908800512,0,true,False,1355,10087,1997,5416,9
525031977020190720,ottawashooting,“@PzFeed: CBS reports Ottawa shooting suspect was born in Quebec as Michael Joseph Hall. He's a recent convert to Islam” ☕️🐸,false,525031558949134336,0,true,False,1419,71198,240,8212,3
525047618523508736,ottawashooting,@mattwecho @Bgbboy God Bless. DM and Penfold support our allies' servicemen. Hunt down the dogs who helped that beast plan the attack,false,525039876366798849,1,true,False,440,7128,1086,137,5
524954620020285441,ottawashooting,@YuddhishthirS @RT_com shame on these guys. CANADA is among top most country where people r peace n fun loving. Get of the land u dirty guys,false,524953983387828224,0,true,False,514,6576,653,661,0
524924081242914817,ottawashooting,“@CBCAlerts: Uniformed Canadian soldier shot at War Memorial in #Ottawa.” I get a sense that Canada is about to be on a very High alert,false,524923341359300608,0,true,False,53,521,108,11,0
525036761144360960,ottawashooting,@globeandmail sigh. Such a nice photo of him and his dog.  Awful. Just awful.,false,525036393983381504,1,true,False,109,484,705,215,3
525462653943037952,ottawashooting,"@Elisa_Lo_ @CTVToronto Crazy evil. :( Prayers for comfort for all those harmed/hurt, body or soul.",false,525229074265161730,0,true,False,315,3575,195,19748,2
524929426606555136,ottawashooting,@CBCNews Stay Safe all CF members,false,524928878075457536,0,true,False,14,51,64,16,7
524965723672961024,ottawashooting,"#BREAKING Canada soldier shot near parliament has died, an official says",false,None,288,true,True,261465,59564,479,77,0
524965821337329666,ottawashooting,"@Ont_Ombudsnanny @dmatthewmillar @devo1400 @spaikin a) actual ""terror"", b) nutbars, c) false flag. all 3 r plausible http://t.co/6ZWDCGXXPw",false,524965546379739136,0,true,False,713,45296,608,1393,10
524974054957002752,ottawashooting,@DaryusAzad @CBCAlerts @CBCNews @JustinTrudeau you force that woman in your pic to dress that way?,false,524969503499616256,0,true,False,24,2240,35,13,1
524971124845985792,ottawashooting,My heart aches for the family of the Canadian Soldier murdered this morning in Ottawa. RIP ❤️,false,None,198,true,True,33840,5723,14616,5728,1
525057374965739520,ottawashooting,COMING UP LIVE Ottawa shooting: Stephen Harper to address nation http://t.co/pGA98ONjKJ http://t.co/Jscp7Q9fBM,false,None,100,true,True,639334,91050,1939,2157,4
525026839778299904,ottawashooting,"Let's not jump to conclusions people! There could be many reasons why ISIS has the Ottawa ""workplace violence"" perp's picture
@NewsOnTheMin",false,525023610243928064,4,true,False,559,764,556,232,4
525030660394999808,ottawashooting,@Reuters President Obama and Hillary Clinton would say this attack was because of a video,false,525023912221212672,0,true,False,15,1916,26,5,7
525031816554901504,ottawashooting,@PzFeed Shocker!!!,false,525031558949134336,0,true,False,398,13447,915,2762,9
524954368324288512,ottawashooting,Now what! “@BBCBreaking: Watch video showing gunfire inside Canada's parliament in Ottawa http://t.co/AMraVs0bEg http://t.co/mu6FDnsUSd”,false,524952883343925249,1,true,False,30612,22892,144,21,8
524959094067957760,ottawashooting,@PrisonPlanet @billybatts6670 9.9 million squared miles of GUN SAFE ZONE.,false,524957517294886912,1,true,False,272,2458,297,737,5
524954755358289921,ottawashooting,@Reuters Possible five shooters.,false,524954630279925760,1,true,False,291,1486,260,755,6
524954288846802944,ottawashooting,“@jankelekvan: @CP24  Video of Parliament Hill shooting via Glob reporter http://t.co/8fE7NrMSZn” holy shit,false,524952348943482881,0,true,False,47,104,101,42,1
524996633906675712,ottawashooting,@sunkistdaisy absolutely! It's very scary.,false,524995337627664384,0,true,False,201,4875,378,5873,4
524955274742734849,ottawashooting,@scottgware fortunately not. although do have some friends in the area @CBCAlerts,false,524955093016539136,0,true,False,192,3216,175,2432,0
524989132159082498,ottawashooting,"@pdarmancour @BBCBreaking trust me, we should ban all work tools in case they can be used for terrorism :D",false,524988319336509440,0,true,False,7,95,45,28,8
525048028324200448,ottawashooting,@HonJohnBaird @CTVNews @pmharper would this have happened if the gov't tried other peaceful means of solving the problems in the middle east,false,525045145079533568,0,true,False,3,213,65,18,2
525058313986506753,ottawashooting,@carastern @PeddRaam Prayers n Thoughts to his family n friends. RIP,false,525024518713397249,0,true,False,440,3390,687,269,1
524943615010037760,ottawashooting,@ThatKevinSmith thanks for caring! You're welcome here anytime,false,524943012602716160,0,true,False,36,1397,248,70,5
525057647746490368,ottawashooting,@abdoulieswazzy @FoxNews no doubt about it and ppl so quick to believe it. Worldwide Muslims would only have to kill 5 ish ppl each 1/2,false,525056911121862656,0,true,False,378,10037,411,2016,4
524980348682530817,ottawashooting,@CP24 stay safe,false,524979946218061824,0,true,False,106,1404,205,2088,7
524977490846965760,ottawashooting,@cnnbrk Yet no one treat GUNS as epidemic. Why?? What kind of power does these devils hold on you?,false,524976526891417600,0,true,False,570,21451,2002,19,0
524930380512919552,ottawashooting,@CP24 @Steve_Dangle,false,524926445496197120,0,true,False,21,132,56,127,0
524969483317026816,ottawashooting,"Soldier shot by gunman outside Canada parliament dies, minister says, as police search for multiple suspects",false,None,791,true,True,11836097,21531,3,0,6
524935525661425664,ottawashooting,OMG!!! I don't think of this kind of thing in Canada. RT @cnnbrk Canadian media: Gunman shot soldier at war memorial. http://t.co/FOhdzj2rof,false,524934381828603904,0,true,False,1009,9839,359,6821,2
524945455101530112,ottawashooting,"“@CTVNews: University of Ottawa is in lockdown, classes are cancelled” lol I was actually going to go today",false,524943132409212928,0,true,False,138,5616,129,588,8
525017473234395136,ottawashooting,@CBCTheNational thanks from all of us,false,525009850104037376,0,true,False,5,10,21,3,8
524955819180167169,ottawashooting,@YuddhishthirS @RT_com you are ridiculing animals. Animals are faithful creatures.,false,524955496973746177,0,true,False,514,6576,653,661,0
525002387724201985,ottawashooting,@CBCAlerts @CBCNews that's great. why doesn't he address the people who are 'locked down' in gov't buildings?? what's going on?????,false,525001895631654912,0,true,False,98,196,244,22,8
524965523470434305,ottawashooting,@CBCAlerts That's two terrorist attacks under Harper and counting!,false,524964948683005952,0,true,False,33,937,26,0,9
525123833528070144,ottawashooting,@MichaelBolen Thoughts and Prayers for his family.,false,525046462460477440,0,true,False,94,2044,323,7974,1
524946485239365632,ottawashooting,"@cnni Federal politicians gave themselves, voted themselves a life time pension after 6 years in office",false,524946072352092160,0,true,False,295,4565,295,61,9
524981436252950528,ottawashooting,Canadian authorities have given name of suspect in Ottawa attacks to U.S. feds; ask for FBI assistance: Sr U.S. law enforcement official,false,None,173,true,True,18002,40107,8830,5036,1
524958890585493505,ottawashooting,@lindsapedia @mummamandy @CP24 since when is 3 shootings 'a large scale'?,false,524958480869101568,0,true,False,35,1910,165,93,9
524926793506373633,ottawashooting,@CTVNews Also there is currently a gunman in the parliament block. @josh_wingrove is covering that,false,524926184069808129,0,true,False,61,1716,222,776,6
524952877760917504,ottawashooting,.@cbcsaltzman and now reported as false.  No shooting at mall,false,524951419175309312,2,true,False,443,8066,291,1817,6
525063943661031424,ottawashooting,@CBCAlerts @pmharper looks like Obama is our PM now,false,525062013551001600,0,true,False,16,143,81,564,7
524976309534228480,ottawashooting,@TelegraphNews I'm 99% sure first shot fired is from a rifle.,false,524972277406773248,1,true,False,3772,18001,3684,3075,7
525095900570341376,ottawashooting,@juliamacfarlane @CBCOttawa oh right !,false,525052326546268162,0,true,False,1146,23919,149,31782,6
524948221354053632,ottawashooting,@CBW059 @BBCBreaking don't assume that it was Islamists!!,false,524947863592509440,0,true,False,311,3596,124,333,8
524938264575508482,ottawashooting,Stay Safe Mark @markstrahl @Wetaskijen Live coverage here: http://t.co/XYz8dPaiTY,false,524936793633083394,0,true,False,1013,6363,1053,6901,5
524994967992012800,ottawashooting,@reuvenir @BBCBreaking @pinksliptv BBC see clearly not without taking off it blinkers,false,524992458954788864,1,true,False,900,14977,1137,4667,4
524947867975561216,ottawashooting,"Ottawa Police Service: There were ""numerous gunmen"" at the Canada War Memorial shooting. One person was shot. http://t.co/zNhxK6wBoy",false,None,1030,true,True,20040953,35650,113,13,9
524953880803958784,ottawashooting,@l_stone @joe_nuzz Hope this poor soldier pulls through,false,524945197705461763,0,true,False,232,6084,129,86,11
524951512976723968,ottawashooting,@CBCTheNational @cbcnewsbc @globeandmail,false,524950584349454337,0,true,False,198,300,228,4,2
524974518209896448,ottawashooting,@laurenliek This is not confirmed. This tweet was an error by our Minister. Our soldier is alive.,false,524970071572357120,0,true,False,29,85,99,9,8
524968348468412416,ottawashooting,"@Ont_Ombudsnanny @dmatthewmillar @devo1400 @spaikin 
the truth will never come out. martial law is coming",false,524968082083958784,0,true,False,713,45296,608,1393,10
525397630793572352,ottawashooting,@BCheadle you're the best,false,524939378552864768,0,true,False,524,1249,614,1,2
524977259162386432,ottawashooting,@trixywh I understand...I won't acknowledge the rumor until confirmed by medical or police.,false,524974982548709376,0,true,False,29,85,99,9,8
525028018017017856,ottawashooting,So young. So sad. MT“@CBCHamilton: Soldier killed at war memorial ID'd as Nathan Cirillo http://t.co/8wIRjaDVsC http://t.co/1gWa95Z1EA”,false,525023642007371776,0,true,False,146,1143,307,61,7
525041451583815680,ottawashooting,@CTVNews thank u Cpl. Cirillo for ur service may u rest in peace.,false,525040545870385153,0,true,False,38,1862,301,1101,9
524939452775673856,ottawashooting,@rudysplace I don't get offended by illiterates,false,524938516191780864,0,true,False,226,2702,409,366,9
524936687303270400,ottawashooting,"@Reuters  they have guns in canada, black powder muskets?",false,524930538009006081,0,true,False,35,1739,94,1568,7
524992402625687552,ottawashooting,"@IBTimesUK Entire free world aware of possibility of attack for months.Great story,keep digging, when's recess for Gr.7 journalism class?",false,524964989975937024,0,true,False,18,927,33,27,10
524958128392376320,ottawashooting,"Ottawa police confirm that there were multiple suspects in the shooting, saying there were ""possibly 3"" shooters. http://t.co/In9OgOxYXM",false,None,167,true,True,5196114,96298,953,942,6
525072407321927681,ottawashooting,@evening_grace @Telegraph  Yes it is.,false,525071940428771330,0,true,False,8551,8954,8626,5679,6
524948213028388865,ottawashooting,@liteyourlife @CTVNews @CortneywithnoU Islam,false,524935881925603328,0,true,False,10,297,46,1,0
525487667468050432,ottawashooting,@1summerstar1 @fwhatworld @antonemus @cnni This is not a Christian teachhing. But they said they were doing God's work. Canada's genocide.,false,525487457102749696,0,true,False,1016,8880,2001,1536,5
524953838835728385,ottawashooting,@Breaking911 Plausible. Multiple locations. Multiple gunmen. They've got to be motivated by something.,false,524953604717686784,0,true,False,236,1280,1337,1109,7
524957420003803136,ottawashooting,@BBCBreaking And at a hotel too.,false,524956129017995264,0,true,False,15,231,30,3,2
525008290863136768,ottawashooting,@SeanOsmar @graciestyle I don't believe there are soldiers guarding this area right now. 2/2,false,525003468659228672,0,true,True,10261,12123,882,175,9
524968675624112128,ottawashooting,@Mrs__Met @GayPatriot @AFP The Soldier was shot in the chest. It was civilians who have rec'd non-life-threatening injuries.,false,524967867285250048,0,true,False,879,54605,1242,252,2
524965229621678080,ottawashooting,@journeyheart than Homeland security.,false,524964325606572032,0,true,False,32,1577,220,1466,1
525151464206139392,ottawashooting,@SGillLondonUK @Pwookey @BBCBreaking Dog's ranting,false,525043683855720449,0,true,False,40,2611,237,119,2
524943063937208320,ottawashooting,#Ottawa Police say they are dealing with multiple suspects. Cannot confirm whether both/all have guns. Ottawa still pretty much locked down,false,None,105,true,True,5952,11175,2579,791,1
525027012801335297,ottawashooting,@BreakingNews @globeandmail dang,false,525026715123601408,0,true,False,1135,49103,817,143,4
525011929639550976,ottawashooting,@hockeynight our thoughts and prayers to Ottawa.,false,524975552638504960,0,true,False,765,1793,502,666,7
524993450702561282,ottawashooting,@BreakingNews @amyminsky @VassyKapelos “Police are unwilling to confirm multiple suspects”.,false,524945676443340800,0,true,False,3597,101529,223,379,6
525048218514513920,ottawashooting,"@DELMUJAHID13 @cshaver34 what do u call bin laden, al baghdadi, abubakar sekau,  al zahawiri etc?",false,525047039558946816,0,true,False,140,2580,203,1035,4
525011933909352448,ottawashooting,@_yanimalpls @ABC no it was Americans,false,524940653843988480,0,true,False,807,17672,465,17989,4
525068834869616641,ottawashooting,@BobG231 Praying for his family.,false,525066876058361856,0,true,False,1380,22902,1365,1032,10
524979133366165504,ottawashooting,Tonight's game between Maple Leafs &amp; Senators has been postponed after shootings in Ottawa this morning. » http://t.co/OXpRxAjwCE,false,None,329,true,True,10180464,47583,1451,311,6
525038702607994880,ottawashooting,@20committee @AresXtra They must put high risk travelers in civilian detaine camps to prevent attacks.US does this with suspect japs in WWII,false,525032872647065600,0,true,False,609,3740,1931,5281,9
525067069784485888,ottawashooting,@BBCBreaking fone charge low harper is john Howards son wet affair statute law serial mayday extreme mayday shoot and kill they war war war,false,525065430713790465,0,true,False,10,4005,30,17,6
524953614423695360,ottawashooting,@CBCOttawa @CBCNews Naive Canadians are what is really scary.,false,524952995034042368,0,true,False,165,901,379,134,3
524943251972038656,ottawashooting,@RT_com @ClarkKentwars these dirty stupid cops trip over their own Dick and step on their busums,false,524935791794221057,0,true,False,53,234,147,33,2
525009978047078400,ottawashooting,@JillKrop @SeanOsmar @graciestyle That photo was taken before the attack.,false,525008290863136768,0,true,False,978,2754,1875,202,4
524954023947149312,ottawashooting,@cbcsaltzman Now they say not inside the Rideau Centre.,false,524951419175309312,0,true,False,787,1279,818,1539,2
525031262374080512,ottawashooting,@TelegraphNews @Telegraph that brave man rip Nathan,false,525030117014507523,0,true,False,196,11907,490,12611,10
524957758538661888,ottawashooting,@globeandmail @JonathanHuntFNC National Gun control at it's finest!,false,524956383318650880,0,true,False,2132,29144,1998,174,3
524954187017506816,ottawashooting,@CP24 wow,false,524951711941922818,0,true,False,19,52,116,209,1
524996795743870977,ottawashooting,"CANADA PARLIAMENT SHOOTING:
- Situation ongoing
- 1 soldier dead
- 1 suspect dead
- No suspect in custody
- 3 injured
http://t.co/lXFiYaVImZ",false,524953017389707264,73,true,False,198120,19529,508,293,5
524963853315358720,ottawashooting,"@nochillmariam @HibaqJaamac there's 3 different shooters, but 1 is dead",false,524962899526430720,0,true,False,286,2318,227,2691,2
525007939569221632,ottawashooting,"@SeanOsmar This photo was taken this morning, before the shooting.",false,525003468659228672,0,true,False,977,13033,1377,630,4
524980704870797312,ottawashooting,“@ABC: Ottawa Police spokesman tells @ABC News that 3 suspects are being sought following shootings in Canadian capital - @WorldNews” #MM330,false,524977321430630400,0,true,False,262,1547,261,2235,2
524975819190325249,ottawashooting,@CBCAlerts #neighbourlyhelp,false,524974779540197376,0,true,False,199,1473,490,16,4
524987417326260226,ottawashooting,@Haydar_runs @SportsCenter every place on the earth is violent,false,524981379272957953,0,true,False,279,14303,500,9607,3
524974987237933056,ottawashooting,Incredible. Just heartbreaking. RT@USATODAY: #BREAKING Canadian officials: Soldier shot in Ottawa has died http://t.co/WxE0lsIaBb,false,524970731202166784,0,true,False,2832,3998,1350,816,9
524951845660528640,ottawashooting,Please be accurate. “@Justin_Ling: CTV reports that soldier shot at war memorial still alive.”,false,524951625556066304,1,true,False,473,21627,825,3979,0
524966820496039936,ottawashooting,@TorontoStar @LittleCityCharm We heard he is listed in critical condition...,false,524965165759221760,0,true,False,774,6946,1996,7270,0
524950885433356289,ottawashooting,@FoxNews See they made Public to target American Military and then thy Hit the Canadian Military! Code Talking Maybe!,false,524949828711620608,0,true,False,24,875,99,11,1
525062337024102400,ottawashooting,"With great respect, pride and sorrow, I honor CAN Cpl Nathan Cirillo whose sacrifice makes his country stronger.
@jimsciutto @tomforemancnn",false,525058633730891776,1,true,False,944,37829,978,19640,5
525062339398492160,ottawashooting,@MattyBriggs96 @abdoulieswazzy @FoxNews ya it all depends on which part of the Koran they choose to follow. Beginning is peaceful but,false,525061711519571969,0,true,False,34,196,52,177,6
525040346057539584,ottawashooting,@redlianak I'm not even sure if I want to refer to them as human.,false,525040097272819712,0,true,False,201,4957,313,748,9
524976232266731520,ottawashooting,@CP24 he's a hero!,false,524969201102901248,0,true,False,645,1308,2001,118,4
525041948986716160,ottawashooting,@NBCNightlyNews @edshow @PeteWilliamsNBC religion of peace,false,525039242771464193,0,true,False,41,438,166,197,4
524969404115611648,ottawashooting,"@Karentalk Yes, high likelihood. but just wait like a few hours for the confirmation. no need to emotional about it.",false,524968424821096449,0,true,False,354,4541,595,2,2
524987846135128066,ottawashooting,@CujoTheG @cnnbrk fuck yourself.,false,524987483961176064,0,true,False,72,6062,138,24,7
525095573423419392,ottawashooting,@voidraithe @redlianak Im really not surprised they did it either. Im appalled that they would tho.,false,525095099831971840,0,true,False,215,1488,740,163,3
524937591934578689,ottawashooting,@RT_com IS IT CANADA'S 26/11 MUMBAI?,false,524935791794221057,0,true,False,1387,48582,1969,12495,0
525033778637721600,ottawashooting,BREAKING: Canadian official identifies dead Ottawa gunman as Michael Zehaf-Bibeau.,false,None,355,true,True,4229749,92563,7366,2,3
525037968537694210,ottawashooting,@HashtagRiseUp @PzFeed the idea of Islam is relative. And your idea of is becoming less popular and ISIS is attracting people globally,false,525035154214223874,0,true,False,21,268,73,24,0
524995872413986818,ottawashooting,@DonMartinCTV @NadineBoudreau The reporters upset with lack of answers watch too much US news; this is Canada. We have different rules here.,false,524983050187579393,0,true,False,104,4310,121,2584,8
525052344061677568,ottawashooting,@dezzdancing nop mujahids also dont kill any human being and i can proove it through (Qur'an 5:32),false,525051709588897792,0,true,False,277,721,218,11,9
524979890836484099,ottawashooting,@BBCBreaking more senseless violence #OttawaShooting #Ottawa,false,524979668282519552,0,true,False,525,2866,2002,1377,5
524953391634866176,ottawashooting,Here's the footage shot by Globe reporter @josh_wingrove of gun fire in Parliament Hill building https://t.co/FOu4PbNCDq,false,None,265,true,True,543092,249304,415,470,1
524943721302089728,ottawashooting,Stay with us for LIVE coverage on the active shooting at Canadian parliament: http://t.co/vglAGcuBQZ http://t.co/cI7IXtJc82,false,None,158,true,False,219578,40768,50,16,4
524925053847494656,ottawashooting,“@CTVNews: #BREAKING: Reports of shots fired on Parliament Hill” oh no,false,524923480173981696,0,true,False,134,3646,612,269,8
525032842410336256,ottawashooting,@PzFeed don't.,false,525031558949134336,0,true,False,425,28586,1076,2898,8
524972313234923520,ottawashooting,@kevin_mcgran @JeffMarek because that's what everyone wanted to know. #idiot,false,524969679790817280,0,true,False,111,8180,226,294,3
524957683590631425,ottawashooting,@PartPhil @NBCNews go back to riding your unicorn in Utopia. May your kind words stop the mean terrorists.,false,524957349099077633,0,true,False,66,1953,141,5870,6
524947415166492672,ottawashooting,"You may want to confirm this, @nytimes.",false,524946921547628545,0,true,False,695,28742,207,4033,5
524998375364894722,ottawashooting,@globeandmail reschedule.,false,524980219749597185,0,true,False,545,3126,1998,3838,3
524932980494458880,ottawashooting,@Reuters 3 Tips of Life - Bubblews http://t.co/2WocnfepHa,false,524930538009006081,0,true,False,59,1302,114,48,2
524932513631051776,ottawashooting,@FoxNews @AmericaNewsroom you never hear of anything bad coming out of Canada. This is troubling.,false,524929893759737856,0,true,False,300,5788,404,1721,2
524984011291377664,ottawashooting,@globeandmail @robyndoolittle Malala must surely be impressed by our lack of bravery in the face of threats.,false,524980219749597185,0,true,False,16,261,82,131,8
525031472080896000,ottawashooting,“@CTVNews: Ottawa shooting suspect named as Michael Zehaf-Bibeau – 2 U.S. sources tell ABC News.” Us sources ? How they kno before us?,false,525026592788348929,0,true,False,625,74501,568,8335,6
525060792191045632,ottawashooting,@cnnbrk @katrinaa_mariee you're RTing Canadian news now.. omg,false,525044004287971329,0,true,False,1089,225874,639,41741,3
524962626615664640,ottawashooting,@DaveBeninger @SheilaGunnReid Canadian news contradicts this,false,524947674164760577,0,true,False,372,6422,447,13,1
524998797693550592,ottawashooting,@imafan4you @CP24 No problem! :),false,524998711118934017,0,true,False,2933,403177,2817,10,0
524979653027856385,ottawashooting,@MystiRoz America BRITTIAN had supplied these men in Syria with the weapons to start with and now they are bombing them. Hmmmm hypocrisy,false,524976163391696896,0,true,False,101,2192,131,129,0
525060527249039360,ottawashooting,@MajuIndonesia11 Do you live here in the US? To see the lvl of hatred spewed all in the name of religion?Murders or bombing of clinics?,false,525060125866737664,0,true,False,345,1579,639,798,5
524975835644960768,ottawashooting,@grahamctv @CTVNews @ctvottawa heartbreaking...,false,524974318087061504,0,true,False,20,32,19,3,7
524976921776783360,ottawashooting,@pothen I see well it all over the news in UK that he's has died 😕,false,524976436504199168,0,true,False,684,4387,1997,876,1
524994747883323392,ottawashooting,I am so saddened by the death of a young man serving us and our great nation. God bless him #Ottawa #OttawaShooting,false,None,141,true,False,996,29,13,1,8
524975009488330756,ottawashooting,@amyminsky @althiaraj Thank you for up date ---  great job --Thank you ------pnp---canada,false,524972443308683264,0,true,False,18,1579,377,90,1
524949556304551937,ottawashooting,“@ClaudiaCTV: All Ottawa police stations are closed. University of Ottawa in lockdown. Campus closed.”,false,524943504192311296,1,true,False,660,1627,374,1267,11
524970779747033088,ottawashooting,“@Justin_Ling: CTV reports that #soldier shot at war memorial still alive.” #ThankGod @QuornDawg,false,524951625556066304,4,true,False,1193,26961,1958,23651,7
524960097563590656,ottawashooting,"@cnnbrk So sad. This is not right.

#PrayForOttawa 
#Ottawa 
#ottawashooting 
#CanadaShooting",false,524959809402331137,0,true,False,43,148,1002,12,9
525044283619807233,ottawashooting,"@globeandmail I'm so sorry for him,his family and friends.My heartfelt sympathy from Germany #NathanCirillo #ottawashooting @SusanneSaville",false,525026219100995584,0,true,False,527,48516,640,859,4
525062734359298048,ottawashooting,"@karenjavorski Yes you can, Karen! Here's the link to the livestream: http://t.co/pGA98ONjKJ PM Harper is expected to speak at 7:45pm ET",false,525062578117300224,0,true,True,643951,91418,1950,2171,4
525045522240110592,ottawashooting,@HonJohnBaird @pmharper let's ban islam,false,525045145079533568,0,true,False,843,521,367,111,1
524964119506866176,ottawashooting,@NADEENNQ @rockqli yes but the vast majority of these terrorist groups also happen to be Islamic.,false,524963687707447296,0,true,False,134,5297,100,586,2
524960862248132608,ottawashooting,@cnnbrk Police searching and firing on Parliament Hill https://t.co/fjS8NPayIr,false,524959809402331137,0,true,False,32,311,83,22,8
524958704052228096,ottawashooting,@montfordgreenwo @gjhall @1310NewsDay @SMLBound @CNNJason And I can guarantee you know fuck all about Canadian law.,false,524957833763119104,0,true,False,91,1102,420,958,11
524938933722165248,ottawashooting,Typical Yankee RT @StephenDennehy Canada has a war memorial?,false,524937768963940354,0,true,False,228,5979,412,158,3
525098879055048704,ottawashooting,@TorontoStar @TeamAussiePups @kenmoret God bless and my prayers are with the family and Canada.,false,525029954908860417,1,true,False,980,3133,1295,1964,0
525044176593764353,ottawashooting,@globeandmail RIP.  So sad.,false,525041091507388416,0,true,False,86,1487,134,183,2
525059791664984064,ottawashooting,@cnnbrk انت مثقف ؟ حاصل على ماجستير ودكتوراه ؟ تعال هنا @Question_arab,false,525059348574130176,0,true,False,774,3577,1858,71,3
524945118579916801,ottawashooting,@ReutersLive We need some chemo or radiation or something to kill the tumours.,false,524943721302089728,1,true,False,555,1203,1184,599,4
525040451611791360,ottawashooting,@CBCOttawa @DamoSpin @MikeHallihan my bad. Meant to link u this. The Sgt at Arms,false,525005886272843776,0,true,False,18,22,100,15,10
525052283692662784,ottawashooting,@maggietanquary @cnni It was a Canadian CNN,false,525051898056175616,1,true,False,1296,20453,1737,23796,10
525008782842396672,ottawashooting,@JRMarlow @ArrogantHair @SeanOsmar Really? Why would somebody post this without saying that?  Twisted.,false,525007688405491712,0,true,False,3542,16547,797,2052,8
524941792064864256,ottawashooting,@ChakerKhazaal #PrayForOttawa ❤️,false,524941124893700096,0,true,False,192,11779,18,3499,10
524958678198530049,ottawashooting,@PrisonPlanet  You are an idiot.,false,524957517294886912,0,true,False,978,13044,1378,630,4
525038705422376960,ottawashooting,"@ABC there is a typo in your article..  Smh on the editors part. ""Not been, not been"" how could you miss that",false,525036240848945152,0,true,False,210,11397,231,1792,2
524962142563610625,ottawashooting,"#BREAKING Rick Hughes at CBC Hamilton: 

The soldier who was shot in Ottawa Wednesday morning is a reservist serving in Hamilton",false,None,180,true,False,570,1408,479,3,11
525026071457300480,ottawashooting,@CP24 R IP NATHAN !,false,525025463648137216,0,true,False,167,7244,712,7125,8
524960344620269568,ottawashooting,"@PrisonPlanet ""Target rich environment"". Sounds like you're planning something.",false,524957517294886912,0,true,False,49,17,9,1,5
524937721383755776,ottawashooting,@CBCAlerts Canadians will be vigilant and strong. We won't be 'bullied' and intimidated. #ParliamentHill,false,524936872666353664,1,true,False,49,383,178,143,4
525061606611644418,ottawashooting,"@nikkeykat @abdoulieswazzy @FoxNews n stupid that you think they way, can you name one Christian, Jews or Hindu terrorist?stop being blind",false,525060140995973120,0,true,False,17,1133,59,8,1
524969643984039936,ottawashooting,"“@Reuters: Ottawa police..looking for more than 1 suspect in Parliament Hill shooting.."" Look up! #GodIsUrTerrorist #FilthyCanadaUnderSiege",false,524964564018790400,3,true,False,298,3017,53,10,7
524939502113284097,ottawashooting,@tgrunfeld @NBCNews Thomas Grunfeld has a sense of humor?,false,524938761504038913,0,true,False,15,356,73,187,3
525040757624033280,ottawashooting,@crewdeli90 @DELMUJAHID13 @AP All muslims that believe in koran and sharia are terrorists.,false,525034858167693313,0,true,False,108,843,224,1628,7
524959219968405504,ottawashooting,@cnnbrk Good.,false,524959027516932096,0,true,False,320,20795,111,1084,2
525047288880967681,ottawashooting,@cdnmickeyfan @yensidltaw lol who taught you English in school?? They need to be fired. One of the dumbest ppl I've seen on twitter hahaha,false,525046777670807552,0,true,False,40,817,110,356,7
524926235030589440,ottawashooting,BREAKING NEWS: At least 3 shots fired at Ottawa War Memorial. One soldier confirmed shot - http://t.co/wiPaKVPSDb http://t.co/vwxeqj8xe9,false,None,135,true,False,198032,19448,505,292,5
524974489210486785,ottawashooting,@Mabergeron1974 @cbcJillDempsey @mmdenisrc info is sadly true,false,524971387598168064,0,true,False,14,105,90,93,3
525038916584632320,ottawashooting,@cshaver34 and we can make the world peaceful if we are together..,false,525038334322950144,1,true,False,276,721,218,11,9
524955826021466113,ottawashooting,. @AP This has no place being put on the internet for glorification. Shame on you.,false,524955620538343426,0,true,False,209,8073,184,374,1
524947899982290944,ottawashooting,@DaveBeninger My heart goes out to the family.,false,524947674164760577,0,true,False,312,8168,370,130,6
